Hourly data from Defra on 12/08/2025 23:59:18
Site Name,Bristol St Paul's
Site Type,Urban Background
Region,South West
Latitude,51.462839
Longitude,-2.584482
Notes:,[1] All Data GMT hour ending;  [2] Some shorthand is used V = Verified P = Provisionally Verified N = Not Verified S = Suspect [3] Unit of measurement (for pollutants) = ugm-3
Date,Time,Nitrogen dioxide,Status,Ozone,Status,PM10 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status
2025-06-03,04:00:00,2.3399,V,72.44391,V,15.459,V,8,V
2025-06-03,05:00:00,6.49611,V,66.00778,V,15.459,V,6,V
2025-06-03,06:00:00,8.35785,V,65.70842,V,7.73,V,5,V
2025-06-03,07:00:00,10.59886,V,61.06842,V,6.763,V,6,V
2025-06-03,08:00:00,12.19941,V,59.27229,V,5.797,V,3,V
2025-06-03,09:00:00,9.25998,V,65.45896,V,4.831,V,no data,V
2025-06-03,10:00:00,7.48507,V,69.40047,V,14.493,V,1,V
2025-06-03,11:00:00,5.19604,V,77.28348,V,22.223,V,7,V
2025-06-03,12:00:00,4.66939,V,82.22284,V,22.223,V,6,V
2025-06-03,13:00:00,3.48074,V,83.22069,V,21.256,V,6,V
2025-06-03,14:00:00,4.09873,V,78.88004,V,13.527,V,4,V
2025-06-03,15:00:00,4.52743,V,76.33553,V,12.561,V,3,V
2025-06-03,16:00:00,5.19959,V,73.74112,V,14.493,V,4,V
2025-06-03,17:00:00,4.29557,V,73.64133,V,18.358,V,6,V
2025-06-03,18:00:00,5.10495,V,72.79316,V,19.324,V,4,V
2025-06-03,19:00:00,6.72986,V,72.4938,V,19.324,V,1,V
2025-06-03,20:00:00,7.16519,V,71.79531,V,18.358,V,3,V
2025-06-03,21:00:00,5.20621,V,70.44821,V,13.527,V,6,V
2025-06-03,22:00:00,5.25589,V,68.60219,V,14.493,V,4,V
2025-06-03,23:00:00,8.02662,V,65.70842,V,16.425,V,no data,V
2025-06-04,00:00:00,9.35912,V,58.27444,V,11.594,V,no data,V
2025-06-04,01:00:00,10.6312,V,57.14354,V,13.527,V,5,V
2025-06-04,02:00:00,6.68359,V,58.42412,V,13.527,V,5,V
2025-06-04,03:00:00,10.74492,V,54.5325,V,14.493,V,3,V
2025-06-04,04:00:00,12.8441,V,53.33508,V,8.696,V,6,V
2025-06-04,05:00:00,10.11977,V,57.67573,V,12.561,V,6,V
2025-06-04,06:00:00,20.09028,V,52.33723,V,10.628,V,4,V
2025-06-04,07:00:00,20.36744,V,54.48261,V,8.696,V,3,V
2025-06-04,08:00:00,11.72967,V,62.36563,V,13.527,V,5,V
2025-06-04,09:00:00,6.81264,V,69.74972,V,24.155,V,0,V
2025-06-04,10:00:00,7.00254,V,76.78456,V,27.054,V,7,V
2025-06-04,11:00:00,6.0047,V,78.63058,V,23.189,V,10,V
2025-06-04,12:00:00,5.38125,V,78.83015,V,21.256,V,10,V
2025-06-04,13:00:00,5.43186,V,80.17725,V,14.493,V,6,V
2025-06-04,14:00:00,4.95369,V,81.07531,V,11.594,V,5,V
2025-06-04,15:00:00,7.56769,V,79.22929,V,12.561,V,4,V
2025-06-04,16:00:00,4.47779,V,80.97553,V,13.527,V,4,V
2025-06-04,17:00:00,3.95613,V,79.02972,V,11.594,V,5,V
2025-06-04,18:00:00,6.77228,V,75.38757,V,12.561,V,3,V
2025-06-04,19:00:00,6.48572,V,76.03617,V,10.628,V,4,V
2025-06-04,20:00:00,6.92154,V,75.23789,V,13.527,V,5,V
2025-06-04,21:00:00,9.78659,V,66.25724,V,16.425,V,4,V
2025-06-04,22:00:00,17.28609,V,58.02498,V,10.628,V,4,V
2025-06-04,23:00:00,8.92719,V,62.96434,V,5.797,V,3,V
2025-06-05,00:00:00,9.35177,V,no data,V,2.899,V,11,V
2025-06-05,01:00:00,3.4979,V,63.46326,V,2.899,V,6,V
2025-06-05,02:00:00,2.86207,V,65.25939,V,9.662,V,2,V
2025-06-05,03:00:00,2.81401,V,65.55875,V,5.797,V,2,V
2025-06-05,04:00:00,3.10105,V,72.29423,V,3.865,V,3,V
2025-06-05,05:00:00,5.48517,V,74.09036,V,3.865,V,3,V
2025-06-05,06:00:00,7.77283,V,74.33983,V,2.899,V,2,V
2025-06-05,07:00:00,9.5822,V,71.64563,V,5.797,V,0,V
2025-06-05,08:00:00,10.10689,V,70.89724,V,5.797,V,3,V
2025-06-05,09:00:00,10.63057,V,71.44606,V,8.696,V,5,V
2025-06-05,10:00:00,15.10877,V,63.06412,V,7.73,V,5,V
2025-06-05,11:00:00,13.39086,V,67.30498,V,5.797,V,3,V
2025-06-05,12:00:00,10.8095,V,68.5523,V,7.73,V,2,V
2025-06-05,13:00:00,5.9972,V,76.4852,V,6.763,V,4,V
2025-06-05,14:00:00,3.71087,V,76.5351,V,7.73,V,4,V
2025-06-05,15:00:00,5.66543,V,75.58714,V,12.561,V,4,V
2025-06-05,16:00:00,6.57128,V,64.86025,V,12.561,V,6,V
2025-06-05,17:00:00,5.90541,V,54.88175,V,9.662,V,5,V
2025-06-05,18:00:00,5.38172,V,53.28519,V,17.392,V,6,V
2025-06-05,19:00:00,6.18779,V,55.28089,V,12.561,V,6,V
2025-06-05,20:00:00,4.86336,V,55.63014,V,14.493,V,4,V
2025-06-05,21:00:00,5.72181,V,57.47616,V,14.493,V,1,V
2025-06-05,22:00:00,4.57732,V,62.26584,V,17.392,V,2,V
2025-06-05,23:00:00,5.9094,V,61.31788,V,15.459,V,3,V
2025-06-06,00:00:00,5.02161,V,61.60061,V,9.662,V,11,V
2025-06-06,01:00:00,6.6736,V,49.55988,V,10.628,V,6,V
2025-06-06,02:00:00,6.43727,V,47.69723,V,8.696,V,1,V
2025-06-06,03:00:00,6.53038,V,44.6039,V,12.561,V,2,V
2025-06-06,04:00:00,10.20234,V,42.00949,V,8.696,V,5,V
2025-06-06,05:00:00,12.91538,V,49.69293,V,8.696,V,6,V
2025-06-06,06:00:00,17.57299,V,45.45207,V,7.73,V,5,V
2025-06-06,07:00:00,9.50523,V,56.5781,V,15.459,V,6,V
2025-06-06,08:00:00,7.50803,V,64.5609,V,9.662,V,4,V
2025-06-06,09:00:00,6.02902,V,64.66068,V,10.628,V,5,V
2025-06-06,10:00:00,5.60393,V,63.46326,V,8.696,V,-3,V
2025-06-06,11:00:00,5.08231,V,68.45251,V,8.696,V,2,V
2025-06-06,12:00:00,5.40933,V,73.04262,V,11.594,V,4,V
2025-06-06,13:00:00,5.59936,V,75.23789,V,16.425,V,5,V
2025-06-06,14:00:00,3.75249,V,79.72822,V,10.628,V,5,V
2025-06-06,15:00:00,5.18075,V,73.8409,V,9.662,V,5,V
2025-06-06,16:00:00,4.08904,V,70.89724,V,9.662,V,4,V
2025-06-06,17:00:00,5.85042,V,74.5394,V,15.459,V,7,V
2025-06-06,18:00:00,5.42343,V,77.48305,V,19.324,V,7,V
2025-06-06,19:00:00,7.7648,V,74.73897,V,14.493,V,8,V
2025-06-06,20:00:00,10.53546,V,66.90584,V,12.561,V,6,V
2025-06-06,21:00:00,14.78245,V,56.32863,V,11.594,V,6,V
2025-06-06,22:00:00,8.29519,V,55.92949,V,11.594,V,4,V
2025-06-06,23:00:00,5.0529,V,56.37853,V,7.73,V,2,V
2025-06-07,00:00:00,7.05061,V,51.75515,V,6.763,V,14,V
2025-06-07,01:00:00,9.27332,V,49.49336,V,4.831,V,7,V
2025-06-07,02:00:00,5.14238,V,60.32003,V,2.899,V,2,V
2025-06-07,03:00:00,7.52741,V,54.98154,V,0,V,1,V
2025-06-07,04:00:00,5.4769,V,52.18756,V,2.899,V,-1,V
2025-06-07,05:00:00,6.85837,V,48.99444,V,4.831,V,0,V
2025-06-07,06:00:00,12.80463,V,48.24605,V,4.831,V,1,V
2025-06-07,07:00:00,7.7052,V,59.67143,V,3.865,V,0,V
2025-06-07,08:00:00,10.41874,V,49.39358,V,3.865,V,-1,V
2025-06-07,09:00:00,8.69847,V,53.33508,V,2.899,V,1,V
2025-06-07,10:00:00,8.41032,V,52.98584,V,2.899,V,3,V
2025-06-07,11:00:00,7.83961,V,54.13336,V,1.932,V,3,V
2025-06-07,12:00:00,9.12489,V,49.74282,V,0,V,6,V
2025-06-07,13:00:00,7.79839,V,49.14411,V,1.932,V,5,V
2025-06-07,14:00:00,6.46244,V,52.03788,V,6.763,V,2,V
2025-06-07,15:00:00,5.50955,V,54.88175,V,6.763,V,4,V
2025-06-07,16:00:00,4.79927,V,57.12691,V,3.865,V,3,V
2025-06-07,17:00:00,9.89613,V,48.64519,V,3.865,V,3,V
2025-06-07,18:00:00,9.70504,V,48.14626,V,5.797,V,6,V
2025-06-07,19:00:00,8.28063,V,51.48906,V,6.763,V,5,V
2025-06-07,20:00:00,8.52325,V,55.03143,V,9.662,V,4,V
2025-06-07,21:00:00,10.09624,V,51.78842,V,7.73,V,2,V
2025-06-07,22:00:00,6.56765,V,56.17896,V,7.73,V,5,V
2025-06-07,23:00:00,5.04404,V,58.87315,V,7.73,V,6,V
2025-06-08,00:00:00,4.69489,V,no data,V,10.628,V,4,V
2025-06-08,01:00:00,4.12327,V,52.95257,V,7.73,V,5,V
2025-06-08,02:00:00,3.04577,V,55.13121,V,5.797,V,5,V
2025-06-08,03:00:00,4.04611,V,54.43272,V,11.594,V,1,V
2025-06-08,04:00:00,3.85318,V,51.38928,V,9.662,V,1,V
2025-06-08,05:00:00,2.9,V,52.83616,V,14.493,V,4,V
2025-06-08,06:00:00,2.84951,V,57.37638,V,10.628,V,4,V
2025-06-08,07:00:00,1.99303,V,60.91874,V,9.662,V,5,V
2025-06-08,08:00:00,2.51415,V,62.76477,V,7.73,V,6,V
2025-06-08,09:00:00,2.60465,V,64.81036,V,8.696,V,6,V
2025-06-08,10:00:00,3.1734,V,68.10326,V,8.696,V,5,V
2025-06-08,11:00:00,2.98382,V,70.99703,V,11.594,V,5,V
2025-06-08,12:00:00,3.46255,V,71.44606,V,12.561,V,5,V
2025-06-08,13:00:00,3.84506,V,71.29638,V,11.594,V,5,V
2025-06-08,14:00:00,4.5572,V,69.8495,V,14.493,V,5,V
2025-06-08,15:00:00,3.18152,V,67.30498,V,13.527,V,5,V
2025-06-08,16:00:00,3.18104,V,67.80391,V,13.527,V,7,V
2025-06-08,17:00:00,2.89332,V,68.65208,V,10.628,V,7,V
2025-06-08,18:00:00,4.98496,V,66.15746,V,12.561,V,5,V
2025-06-08,19:00:00,5.99055,V,61.66713,V,16.425,V,7,V
2025-06-08,20:00:00,6.89991,V,62.46541,V,11.594,V,8,V
2025-06-08,21:00:00,7.18715,V,59.42197,V,20.29,V,8,V
2025-06-08,22:00:00,6.18634,V,60.12046,V,18.358,V,9,V
2025-06-08,23:00:00,5.52088,V,62.46541,V,22.223,V,9,V
2025-06-09,00:00:00,7.92833,V,59.0062,V,23.189,V,26,V
2025-06-09,01:00:00,7.10671,V,52.95257,V,20.29,V,12,V
2025-06-09,02:00:00,5.80186,V,57.02713,V,17.392,V,12,V
2025-06-09,03:00:00,5.32688,V,61.76692,V,19.324,V,12,V
2025-06-09,04:00:00,11.29813,V,63.51315,V,26.087,V,12,V
2025-06-09,05:00:00,15.64846,V,53.68433,V,28.02,V,18,V
2025-06-09,06:00:00,10.02702,V,67.45466,V,35.749,V,23,V
2025-06-09,07:00:00,10.24717,V,71.49595,V,33.817,V,22,V
2025-06-09,08:00:00,9.58808,V,74.4895,V,32.851,V,14,V
2025-06-09,09:00:00,7.83147,V,82.42241,V,40.58,V,27,V
2025-06-09,10:00:00,6.45307,V,95.04521,V,39.614,V,32,V
2025-06-09,11:00:00,7.39148,V,95.94328,V,36.716,V,32,V
2025-06-09,12:00:00,6.49121,V,100.78285,V,36.716,V,31,V
2025-06-09,13:00:00,4.99763,V,97.1407,V,23.189,V,18,V
2025-06-09,14:00:00,4.79115,V,89.05811,V,19.324,V,18,V
2025-06-09,15:00:00,6.07487,V,87.21209,V,20.29,V,14,V
2025-06-09,16:00:00,6.92753,V,83.27058,V,19.324,V,11,V
2025-06-09,17:00:00,5.27139,V,77.98198,V,16.425,V,8,V
2025-06-09,18:00:00,6.26949,V,77.08391,V,17.392,V,9,V
2025-06-09,19:00:00,6.41283,V,73.39187,V,17.392,V,8,V
2025-06-09,20:00:00,5.55491,V,67.35488,V,10.628,V,5,V
2025-06-09,21:00:00,14.18964,V,60.27014,V,12.561,V,7,V
2025-06-09,22:00:00,3.27834,V,69.15101,V,10.628,V,4,V
2025-06-09,23:00:00,2.80231,V,66.40692,V,10.628,V,2,V
2025-06-10,00:00:00,1.45582,V,65.92462,V,7.73,V,10,V
2025-06-10,01:00:00,2.15126,V,62.7315,V,6.763,V,6,V
2025-06-10,02:00:00,9.38025,V,51.68863,V,7.73,V,5,V
2025-06-10,03:00:00,5.22894,V,51.8882,V,6.763,V,5,V
2025-06-10,04:00:00,2.65831,V,47.49766,V,5.797,V,3,V
2025-06-10,05:00:00,3.8906,V,40.16346,V,3.865,V,2,V
2025-06-10,06:00:00,5.86856,V,37.36948,V,6.763,V,1,V
2025-06-10,07:00:00,6.61938,V,39.71443,V,11.594,V,1,V
2025-06-10,08:00:00,6.13965,V,45.55185,V,10.628,V,1,V
2025-06-10,09:00:00,5.00307,V,46.20046,V,9.662,V,3,V
2025-06-10,10:00:00,5.32805,V,49.54325,V,9.662,V,-1,V
2025-06-10,11:00:00,4.34854,V,50.94024,V,9.662,V,2,V
2025-06-10,12:00:00,4.88211,V,50.89035,V,9.662,V,7,V
2025-06-10,13:00:00,5.80549,V,49.04433,V,10.628,V,6,V
2025-06-10,14:00:00,6.80566,V,49.2439,V,13.527,V,3,V
2025-06-10,15:00:00,7.28655,V,52.28734,V,11.594,V,4,V
2025-06-10,16:00:00,6.10125,V,53.2353,V,8.696,V,4,V
2025-06-10,17:00:00,6.90597,V,52.88605,V,12.561,V,6,V
2025-06-10,18:00:00,8.34633,V,51.13981,V,10.628,V,6,V
2025-06-10,19:00:00,12.23636,V,47.2482,V,6.763,V,9,V
2025-06-10,20:00:00,12.02662,V,46.40003,V,8.696,V,6,V
2025-06-10,21:00:00,16.78959,V,38.76647,V,10.628,V,5,V
2025-06-10,22:00:00,28.30151,V,23.79872,V,8.696,V,4,V
2025-06-10,23:00:00,25.53658,V,23.39958,V,14.493,V,6,V
2025-06-11,00:00:00,32.48901,V,10.77678,V,10.628,V,19,V
2025-06-11,01:00:00,32.02871,V,6.8519,V,10.628,V,9,V
2025-06-11,02:00:00,25.68049,V,7.73334,V,11.594,V,6,V
2025-06-11,03:00:00,34.3327,V,1.19742,V,9.662,V,3,V
2025-06-11,04:00:00,24.18452,V,2.99355,V,11.594,V,6,V
2025-06-11,05:00:00,29.00278,V,6.48603,V,14.493,V,8,V
2025-06-11,06:00:00,22.92917,V,16.31485,V,11.594,V,10,V
2025-06-11,07:00:00,14.80596,V,29.98539,V,14.493,V,8,V
2025-06-11,08:00:00,11.27771,V,38.66669,V,14.493,V,9,V
2025-06-11,09:00:00,9.83006,V,46.89895,V,10.628,V,10,V
2025-06-11,10:00:00,8.36748,V,52.08777,V,13.527,V,15,V
2025-06-11,11:00:00,8.23481,V,59.871,V,15.459,V,11,V
2025-06-11,12:00:00,7.47913,V,62.11616,V,16.425,V,8,V
2025-06-11,13:00:00,6.77286,V,69.30068,V,16.425,V,6,V
2025-06-11,14:00:00,5.73194,V,74.4895,V,28.02,V,6,V
2025-06-11,15:00:00,7.1044,V,78.92994,V,16.425,V,5,V
2025-06-11,16:00:00,7.71995,V,78.13166,V,8.696,V,5,V
2025-06-11,17:00:00,7.34957,V,77.33338,V,12.561,V,6,V
2025-06-11,18:00:00,7.11871,V,76.18585,V,17.392,V,8,V
2025-06-11,19:00:00,9.0247,V,74.19015,V,16.425,V,6,V
2025-06-11,20:00:00,14.40119,V,64.41122,V,13.527,V,7,V
2025-06-11,21:00:00,29.41606,V,42.95744,V,17.392,V,13,V
2025-06-11,22:00:00,25.3757,V,44.05508,V,18.358,V,9,V
2025-06-11,23:00:00,13.68807,V,60.81896,V,18.358,V,10,V
2025-06-12,00:00:00,8.67575,V,80.09409,V,18.358,V,14,V
2025-06-12,01:00:00,8.10385,V,87.07904,V,13.527,V,13,V
2025-06-12,02:00:00,9.21218,V,81.57424,V,21.256,V,13,V
2025-06-12,03:00:00,9.73479,V,80.82585,V,13.527,V,12,V
2025-06-12,04:00:00,11.34945,V,77.78241,V,19.324,V,11,V
2025-06-12,05:00:00,14.52389,V,71.8452,V,19.324,V,13,V
2025-06-12,06:00:00,24.02247,V,57.52605,V,25.121,V,12,V
2025-06-12,07:00:00,26.41128,V,49.59315,V,16.425,V,17,V
2025-06-12,08:00:00,25.25697,V,54.83186,V,25.121,V,17,V
2025-06-12,09:00:00,21.73731,V,58.77337,V,19.324,V,15,V
2025-06-12,10:00:00,19.91318,V,55.43057,V,17.392,V,12,V
2025-06-12,11:00:00,15.69755,V,60.5196,V,21.256,V,13,V
2025-06-12,12:00:00,15.26528,V,61.51745,V,11.594,V,14,V
2025-06-12,13:00:00,12.59468,V,71.29638,V,15.459,V,9,V
2025-06-12,14:00:00,10.36106,V,95.19489,V,9.662,V,8,V
2025-06-12,15:00:00,10.17839,V,95.34457,V,14.493,V,13,V
2025-06-12,16:00:00,10.1804,V,89.85639,V,13.527,V,10,V
2025-06-12,17:00:00,9.51325,V,79.87789,V,18.358,V,13,V
2025-06-12,18:00:00,13.28394,V,69.89939,V,17.392,V,13,V
2025-06-12,19:00:00,13.75971,V,67.90369,V,23.189,V,11,V
2025-06-12,20:00:00,19.98348,V,59.82111,V,24.155,V,15,V
2025-06-12,21:00:00,20.70081,V,60.46971,V,19.324,V,12,V
2025-06-12,22:00:00,10.82483,V,66.65638,V,20.29,V,9,V
2025-06-12,23:00:00,10.39859,V,63.56305,V,22.223,V,9,V
2025-06-13,00:00:00,19.74237,V,no data,V,16.425,V,11,V
2025-06-13,01:00:00,35.05439,V,39.0492,V,20.29,V,8,V
2025-06-13,02:00:00,16.51312,V,54.98154,V,12.561,V,10,V
2025-06-13,03:00:00,8.63316,V,55.28089,V,13.527,V,11,V
2025-06-13,04:00:00,8.44109,V,56.42842,V,16.425,V,8,V
2025-06-13,05:00:00,8.47851,V,62.81466,V,15.459,V,9,V
2025-06-13,06:00:00,12.67463,V,64.01208,V,18.358,V,12,V
2025-06-13,07:00:00,9.40365,V,71.34628,V,18.358,V,9,V
2025-06-13,08:00:00,8.02822,V,75.63703,V,19.324,V,10,V
2025-06-13,09:00:00,6.04347,V,77.58284,V,18.358,V,8,V
2025-06-13,10:00:00,5.84996,V,78.43101,V,10.628,V,7,V
2025-06-13,11:00:00,7.39591,V,79.47875,V,13.527,V,6,V
2025-06-13,12:00:00,4.57451,V,82.62198,V,11.594,V,6,V
2025-06-13,13:00:00,4.86656,V,84.41811,V,13.527,V,5,V
2025-06-13,14:00:00,9.12381,V,82.77166,V,16.425,V,5,V
2025-06-13,15:00:00,12.29624,V,83.56994,V,24.155,V,9,V
2025-06-13,16:00:00,12.40341,V,83.47015,V,16.425,V,7,V
2025-06-13,17:00:00,16.76136,V,80.37682,V,20.29,V,13,V
2025-06-13,18:00:00,23.35869,V,67.40477,V,20.29,V,10,V
2025-06-13,19:00:00,19.15683,V,66.25724,V,17.392,V,10,V
2025-06-13,20:00:00,23.52627,V,52.68648,V,16.425,V,8,V
2025-06-13,21:00:00,13.90038,V,61.26799,V,14.493,V,13,V
2025-06-13,22:00:00,12.42568,V,53.63444,V,18.358,V,7,V
2025-06-13,23:00:00,9.34246,V,52.33723,V,8.696,V,7,V
2025-06-14,00:00:00,8.27617,V,48.62856,V,8.696,V,7,V
2025-06-14,01:00:00,7.51702,V,46.49981,V,10.628,V,7,V
2025-06-14,02:00:00,7.20658,V,44.10497,V,11.594,V,7,V
2025-06-14,03:00:00,14.13001,V,33.87701,V,16.425,V,7,V
2025-06-14,04:00:00,7.87237,V,50.74067,V,25.121,V,11,V
2025-06-14,05:00:00,10.04804,V,52.03788,V,26.087,V,13,V
2025-06-14,06:00:00,12.49918,V,51.18971,V,19.324,V,12,V
2025-06-14,07:00:00,7.85474,V,65.00993,V,6.763,V,7,V
2025-06-14,08:00:00,5.95303,V,73.24219,V,5.797,V,-1,V
2025-06-14,09:00:00,4.4791,V,81.97338,V,9.662,V,0,V
2025-06-14,10:00:00,6.37315,V,80.42671,V,9.662,V,4,V
2025-06-14,11:00:00,5.57499,V,83.37037,V,7.73,V,6,V
2025-06-14,12:00:00,6.22545,V,85.11661,V,10.628,V,6,V
2025-06-14,13:00:00,5.66145,V,85.36607,V,8.696,V,4,V
2025-06-14,14:00:00,4.95204,V,86.66327,V,5.797,V,5,V
2025-06-14,15:00:00,5.52907,V,82.77166,V,13.527,V,6,V
2025-06-14,16:00:00,5.70583,V,81.02542,V,11.594,V,6,V
2025-06-14,17:00:00,4.15464,V,81.97338,V,9.662,V,6,V
2025-06-14,18:00:00,3.58604,V,84.01897,V,14.493,V,9,V
2025-06-14,19:00:00,3.20953,V,81.1751,V,11.594,V,6,V
2025-06-14,20:00:00,4.30465,V,77.53295,V,16.425,V,8,V
2025-06-14,21:00:00,4.486,V,76.13596,V,11.594,V,9,V
2025-06-14,22:00:00,8.38662,V,68.45251,V,13.527,V,6,V
2025-06-14,23:00:00,6.53772,V,68.60219,V,13.527,V,4,V
2025-06-15,00:00:00,4.54539,V,69.78298,V,8.696,V,16,V
2025-06-15,01:00:00,7.13419,V,64.59416,V,13.527,V,7,V
2025-06-15,02:00:00,9.23954,V,57.77552,V,14.493,V,6,V
2025-06-15,03:00:00,7.3421,V,60.5196,V,10.628,V,5,V
2025-06-15,04:00:00,10.89583,V,54.93164,V,15.459,V,4,V
2025-06-15,05:00:00,5.68092,V,62.66498,V,18.358,V,7,V
2025-06-15,06:00:00,4.29935,V,65.8581,V,19.324,V,10,V
2025-06-15,07:00:00,3.68131,V,73.49165,V,17.392,V,9,V
2025-06-15,08:00:00,3.01912,V,74.5394,V,17.392,V,13,V
2025-06-15,09:00:00,3.01587,V,71.94499,V,9.662,V,9,V
2025-06-15,10:00:00,4.52095,V,70.14886,V,10.628,V,7,V
2025-06-15,11:00:00,3.95033,V,70.4981,V,7.73,V,6,V
2025-06-15,12:00:00,3.34289,V,72.24434,V,9.662,V,6,V
2025-06-15,13:00:00,3.05269,V,73.8409,V,14.493,V,5,V
2025-06-15,14:00:00,3.43283,V,75.68692,V,13.527,V,4,V
2025-06-15,15:00:00,3.01261,V,73.24219,V,15.459,V,7,V
2025-06-15,16:00:00,3.11314,V,69.89939,V,16.425,V,6,V
2025-06-15,17:00:00,3.30117,V,67.95359,V,12.561,V,8,V
2025-06-15,18:00:00,5.18803,V,65.50885,V,16.425,V,6,V
2025-06-15,19:00:00,4.20533,V,63.46326,V,17.392,V,7,V
2025-06-15,20:00:00,4.25845,V,60.22025,V,9.662,V,7,V
2025-06-15,21:00:00,3.59545,V,58.72347,V,15.459,V,7,V
2025-06-15,22:00:00,4.40233,V,54.5325,V,9.662,V,4,V
2025-06-15,23:00:00,5.15202,V,49.99229,V,13.527,V,4,V
2025-06-16,00:00:00,3.97338,V,49.09422,V,13.527,V,5,V
2025-06-16,01:00:00,4.41564,V,49.69293,V,10.628,V,6,V
2025-06-16,02:00:00,5.0167,V,47.99659,V,15.459,V,7,V
2025-06-16,03:00:00,4.78151,V,51.43917,V,13.527,V,7,V
2025-06-16,04:00:00,5.34753,V,49.54325,V,15.459,V,7,V
2025-06-16,05:00:00,4.81767,V,53.58455,V,12.561,V,7,V
2025-06-16,06:00:00,7.76923,V,50.44132,V,12.561,V,7,V
2025-06-16,07:00:00,9.99018,V,53.28519,V,11.594,V,6,V
2025-06-16,08:00:00,5.55598,V,61.51745,V,12.561,V,9,V
2025-06-16,09:00:00,4.80128,V,64.76047,V,9.662,V,10,V
2025-06-16,10:00:00,6.00911,V,67.50455,V,11.594,V,7,V
2025-06-16,11:00:00,4.42134,V,66.95574,V,13.527,V,10,V
2025-06-16,12:00:00,3.89839,V,66.10756,V,8.696,V,7,V
2025-06-16,13:00:00,3.99402,V,65.50885,V,13.527,V,6,V
2025-06-16,14:00:00,4.60311,V,66.20735,V,10.628,V,6,V
2025-06-16,15:00:00,4.27573,V,64.66068,V,7.73,V,5,V
2025-06-16,16:00:00,4.27919,V,64.96004,V,6.763,V,2,V
2025-06-16,17:00:00,4.94084,V,67.00563,V,7.73,V,1,V
2025-06-16,18:00:00,5.23464,V,68.20305,V,15.459,V,6,V
2025-06-16,19:00:00,7.79512,V,66.5566,V,22.223,V,9,V
2025-06-16,20:00:00,8.93925,V,66.25724,V,20.29,V,10,V
2025-06-16,21:00:00,8.18369,V,70.44821,V,9.662,V,11,V
2025-06-16,22:00:00,7.24377,V,66.75617,V,12.561,V,9,V
2025-06-16,23:00:00,6.38136,V,62.61509,V,14.493,V,6,V
2025-06-17,00:00:00,5.41645,V,68.25294,V,16.425,V,8,V
2025-06-17,01:00:00,4.2217,V,65.12634,V,10.628,V,7,V
2025-06-17,02:00:00,3.9731,V,64.01208,V,13.527,V,8,V
2025-06-17,03:00:00,3.78004,V,63.36348,V,8.696,V,6,V
2025-06-17,04:00:00,4.49034,V,62.5652,V,6.763,V,6,V
2025-06-17,05:00:00,5.19152,V,63.36348,V,11.594,V,5,V
2025-06-17,06:00:00,4.94838,V,66.20735,V,8.696,V,4,V
2025-06-17,07:00:00,5.72332,V,67.40477,V,10.628,V,6,V
2025-06-17,08:00:00,5.91728,V,66.85595,V,16.425,V,5,V
2025-06-17,09:00:00,4.37194,V,69.60004,V,10.628,V,7,V
2025-06-17,10:00:00,4.22351,V,69.25079,V,15.459,V,6,V
2025-06-17,11:00:00,7.46898,V,66.00778,V,12.561,V,6,V
2025-06-17,12:00:00,5.01393,V,68.10326,V,9.662,V,4,V
2025-06-17,13:00:00,3.98036,V,67.70412,V,8.696,V,8,V
2025-06-17,14:00:00,4.73346,V,67.35488,V,12.561,V,6,V
2025-06-17,15:00:00,4.04229,V,70.89724,V,16.425,V,3,V
2025-06-17,16:00:00,4.55407,V,69.60004,V,13.527,V,3,V
2025-06-17,17:00:00,4.70342,V,70.04907,V,15.459,V,5,V
2025-06-17,18:00:00,5.22794,V,72.09466,V,9.662,V,10,V
2025-06-17,19:00:00,7.11751,V,69.25079,V,14.493,V,8,V
2025-06-17,20:00:00,5.13506,V,60.27014,V,11.594,V,7,V
2025-06-17,21:00:00,7.65662,V,59.07272,V,9.662,V,5,V
2025-06-17,22:00:00,3.92301,V,64.76047,V,11.594,V,6,V
2025-06-17,23:00:00,4.4357,V,62.46541,V,9.662,V,5,V
2025-06-18,00:00:00,4.15536,V,63.39674,V,11.594,V,7,V
2025-06-18,01:00:00,4.78759,V,62.26584,V,19.324,V,5,V
2025-06-18,02:00:00,5.01035,V,59.32218,V,16.425,V,6,V
2025-06-18,03:00:00,3.68054,V,62.11616,V,8.696,V,9,V
2025-06-18,04:00:00,4.20492,V,58.27444,V,14.493,V,9,V
2025-06-18,05:00:00,3.48934,V,60.12046,V,13.527,V,8,V
2025-06-18,06:00:00,6.81752,V,55.08132,V,13.527,V,8,V
2025-06-18,07:00:00,8.59848,V,56.82756,V,17.392,V,7,V
2025-06-18,08:00:00,10.84978,V,62.11616,V,16.425,V,8,V
2025-06-18,09:00:00,9.21846,V,72.69337,V,15.459,V,7,V
2025-06-18,10:00:00,6.44566,V,83.56994,V,19.324,V,9,V
2025-06-18,11:00:00,6.0236,V,91.05381,V,20.29,V,9,V
2025-06-18,12:00:00,6.11729,V,92.60048,V,20.29,V,12,V
2025-06-18,13:00:00,5.22873,V,94.39661,V,16.425,V,9,V
2025-06-18,14:00:00,5.45958,V,94.64607,V,13.527,V,5,V
2025-06-18,15:00:00,5.54175,V,93.09941,V,9.662,V,2,V
